STATION,NAME,DATE,PRCP,SNOW,SNWD,WESD,WESF
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/26/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/27/16,0.32,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/28/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/29/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/30/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/1/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/2/16,0.12,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/3/16,0.52,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/4/16,0.06,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/5/16,0.31,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/9/16,,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/10/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/11/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/12/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/13/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/14/16,0.13,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/15/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/16/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/17/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/18/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/19/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/20/16,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/21/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/22/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/23/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/24/16,0.15,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/25/16,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/26/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/27/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/28/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/29/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/30/16,0.63,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/31/16,0.17,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/1/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/2/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/3/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/4/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/5/16,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/6/16,0.82,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/7/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/8/16,0.19,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/9/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/10/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/11/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/12/16,0.03,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/13/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/14/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/15/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/16/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/17/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/18/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/19/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/20/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/21/16,0.12,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/22/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/23/16,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/24/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/25/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/26/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/27/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/28/16,0.13,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/29/16,0.1,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/30/16,0.15,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/1/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/2/16,0.39,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/3/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/4/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/5/16,0.17,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/6/16,0.15,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/7/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/8/16,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/9/16,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/10/16,0.19,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/11/16,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/12/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/13/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/14/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/15/16,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/16/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/17/16,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/18/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/19/16,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/20/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/21/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/22/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/23/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/24/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/25/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/26/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/27/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/28/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/29/16,0.03,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/30/16,0.05,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/31/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/1/16,0.07,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/2/16,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/3/16,0.12,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/4/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/5/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/6/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/7/16,0.08,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/8/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/9/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/10/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/11/16,0.28,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/12/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/13/16,0.08,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/14/16,0.33,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/15/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/16/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/17/16,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/18/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/19/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/20/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/21/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/22/16,0.68,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/23/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/24/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/25/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/26/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/27/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/28/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/29/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/30/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/31/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/1/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/8/16,,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/9/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/10/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/11/16,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/12/16,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/13/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/14/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/15/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/16/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/17/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/18/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/19/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/20/16,0.31,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/21/16,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/22/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/23/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/24/16,0.44,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/25/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/26/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/27/16,0.19,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/28/16,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/29/16,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/30/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/1/16,0.46,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/2/16,0.37,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/3/16,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/4/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/5/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/6/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/7/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/8/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/9/16,0.12,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/10/16,1.47,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/11/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/12/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/13/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/14/16,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/15/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/16/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/17/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/18/16,0.15,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/19/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/20/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/21/16,0.14,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/22/16,1.48,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/23/16,0.28,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/24/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/25/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/26/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/27/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/28/16,1.32,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/29/16,0.04,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/30/16,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/31/16,0.14,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/1/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/2/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/3/16,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/4/16,0.05,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/5/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/6/16,0.05,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/7/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/8/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/9/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/10/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/11/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/12/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/13/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/14/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/15/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/16/16,1.46,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/17/16,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/18/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/19/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/20/16,0.06,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/21/16,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/22/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/23/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/24/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/25/16,0.04,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/26/16,0.07,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/27/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/28/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/29/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/30/16,0.42,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/1/16,1.5,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/2/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/3/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/4/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/5/16,0.04,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/6/16,0.11,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/7/16,0.13,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/8/16,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/9/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/10/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/11/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/12/16,0.41,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/13/16,0.09,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/14/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/15/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/16/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/17/16,0.18,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/18/16,0.57,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/19/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/20/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/21/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/22/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/23/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/24/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/25/16,0.39,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/26/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/27/16,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/28/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/29/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/30/16,1.14,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/31/16,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/1/17,0.16,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/2/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/3/17,0.06,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/4/17,0.94,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/5/17,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/6/17,0.06,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/7/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/8/17,0.41,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/9/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/10/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/11/17,0.23,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/12/17,0.12,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/13/17,0.03,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/14/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/15/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/16/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/17/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/18/17,0.78,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/19/17,0.19,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/20/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/21/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/22/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/23/17,0.12,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/24/17,1.35,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/25/17,0.22,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/26/17,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/27/17,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/28/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/29/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/30/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/31/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/1/17,0.11,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/2/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/3/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/4/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/5/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/6/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/7/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/8/17,0.66,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/9/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/10/17,0.84,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/11/17,0.21,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/12/17,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/13/17,1.3,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/14/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/15/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/16/17,0.18,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/17/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/18/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/19/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/20/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/21/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/22/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/23/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/24/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/25/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/26/17,0.13,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/27/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",2/28/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/1/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/2/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/3/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/4/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/5/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/6/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/7/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/8/17,0.03,,,,
